"order_date","order_time","order_number","order_line_number","customer_name","product_name","store","promotion","order_quantity","unit_price","unit_cost","unit_discount","sales_amount"
2021-10-01,12:56:57,SO20211001/S6-18,1,Giang Ngô Hương,Nồi nhôm,KPIM Mart UDIC Riverside 1,Không giảm giá,5,580000.0,369112.0,0.0,2900000.00
2021-10-01,16:45:48,SO20211001/S6-24,2,Trang Nguyễn Thuỳ,Bình đựng nước thủy tinh,KPIM Mart UDIC Riverside 1,Không giảm giá,4,120000.0,74592.0,0.0,480000.00
2021-10-01,19:16:00,SO20211001/S6-40,2,Tâm Nguyễn Công,Bình đựng nước thủy tinh,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 15 sản phẩm,19,120000.0,74592.0,6000.0,2166000.00
2021-10-01,09:10:20,SO20211001/S12-6,1,Triết Lê Hoàng Minh,Bếp từ hồng ngoại,KPIM Mart Thạch Bàn,Không giảm giá,9,3250000.0,1972100.0,0.0,29250000.00
2021-09-30,16:07:37,SO20210930/S29-13,2,Thành Dương Trung,Gia vị dạng bột khác,KPIM Mart Hàng Trống,Không giảm giá,4,125000.0,77700.0,0.0,500000.00
2021-09-30,18:37:18,SO20210930/S29-19,2,Mỹ Trần Hoàng,"Kẹp gắp, khui hộp",KPIM Mart Hàng Trống,Không giảm giá,4,80000.0,47278.0,0.0,320000.00
2021-09-30,20:14:10,SO20210930/S29-20,4,Huy Nguyễn Thành,Máy ép trái cây,KPIM Mart Hàng Trống,Không giảm giá,4,1500000.0,843600.0,0.0,6000000.00
2021-10-01,15:44:33,SO20211001/S1-34,1,Linh Dương Lâm Khánh,Cafe phin nguyên hạt,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,8,276000.0,138000.0,0.0,2208000.00
2021-10-01,17:25:48,SO20211001/S1-44,1,Tâm Lương Hoàng Minh,Bia,KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 15 sản phẩm,18,280000.0,140000.0,14000.0,4788000.00
2021-10-01,17:56:11,SO20211001/S1-49,2,Oanh Bùi Thị Kim,Bếp từ đôi,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,5,3250000.0,1753885.0,0.0,16250000.00
2021-10-01,17:56:11,SO20211001/S1-49,4,Oanh Bùi Thị Kim,Gia vị dạng bột khác,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,4,125000.0,77700.0,0.0,500000.00
2021-10-01,18:48:45,SO20211001/S1-58,1,Phước Lê Ngọc,Gia vị dạng bột khác,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,1,125000.0,77700.0,0.0,125000.00
2021-10-01,18:49:58,SO20211001/S1-59,2,Minh Nguyễn Đình,Nồi đất,KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 25 sản phẩm,38,190000.0,95000.0,19000.0,6498000.00
2021-10-01,18:49:58,SO20211001/S1-59,3,Minh Nguyễn Đình,Bếp từ hồng ngoại,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,1,3250000.0,1972100.0,0.0,3250000.00
2021-10-01,06:31:44,SO20211001/S11-2,1,Khánh Võ Ngọc Bảo,Vỉ hấp,KPIM Mart Việt Hưng,Giảm giá mua trên 25 sản phẩm,25,80000.0,47278.0,8000.0,1800000.00
2021-10-17,12:37:31,SO20211017/S23-12,1,Phượng Vầy Ngọc,Bột chiên giòn,KPIM Mart Dịch Vọng,Không giảm giá,2,30000.0,15000.0,0.0,60000.00
2021-10-17,16:18:46,SO20211017/S23-16,1,Việt Park Đinh Quốc,Miến lẩu thái,KPIM Mart Dịch Vọng,Giảm giá mua trên 25 sản phẩm,36,250000.0,125000.0,25000.0,8100000.00
2021-10-17,17:04:55,SO20211017/S23-21,1,Khánh Nguyễn Phạm Minh,Tiêu xay,KPIM Mart Dịch Vọng,Giảm giá mua trên 25 sản phẩm,28,13800.0,5161.0,1380.0,347760.00
2021-10-17,17:04:55,SO20211017/S23-21,5,Khánh Nguyễn Phạm Minh,Miến khác,KPIM Mart Dịch Vọng,Giảm giá mua trên 25 sản phẩm,28,363000.0,225641.0,36300.0,9147600.00
2021-10-17,18:49:41,SO20211017/S23-33,3,Mạnh Trần Tiến,Cháo ly,KPIM Mart Dịch Vọng,Không giảm giá,2,12500.0,6250.0,0.0,25000.00
2021-10-17,06:28:42,SO20211017/S26-1,1,Hằng Bùi Thu,Miến khác,KPIM Mart Bạch Đằng,Không giảm giá,5,363000.0,225641.0,0.0,1815000.00
2021-10-17,14:25:37,SO20211017/S26-16,1,Nam Hoàng Thế,Miến khác,KPIM Mart Bạch Đằng,Giảm giá mua trên 25 sản phẩm,25,363000.0,225641.0,36300.0,8167500.00
2021-10-17,17:21:42,SO20211017/S26-22,1,Tiến Trần Dụng Nhật,Cháo ly,KPIM Mart Bạch Đằng,Không giảm giá,1,12500.0,6250.0,0.0,12500.00
2021-10-01,10:28:17,SO20211001/S11-8,3,Phương Vũ Minh,Máy ép trái cây,KPIM Mart Việt Hưng,Không giảm giá,2,1500000.0,843600.0,0.0,3000000.00
2021-10-01,17:17:24,SO20211001/S11-24,1,Tâm Hoàng Nguyễn Duy,Cafe phin nguyên hạt,KPIM Mart Việt Hưng,Không giảm giá,5,276000.0,138000.0,0.0,1380000.00
2021-10-01,17:17:24,SO20211001/S11-24,3,Tâm Hoàng Nguyễn Duy,"Kẹp gắp, khui hộp",KPIM Mart Việt Hưng,Không giảm giá,3,80000.0,47278.0,0.0,240000.00
2021-10-01,17:36:35,SO20211001/S11-26,1,Phú Trịnh Hữu,Nồi cơm nấu chậm,KPIM Mart Việt Hưng,Không giảm giá,4,1500000.0,843600.0,0.0,6000000.00
2021-10-01,17:36:35,SO20211001/S11-26,4,Phú Trịnh Hữu,Nồi đất,KPIM Mart Việt Hưng,Không giảm giá,3,190000.0,95000.0,0.0,570000.00
2021-10-01,18:49:55,SO20211001/S11-33,3,Khánh Nguyễn Ngọc,Cafe phin nguyên hạt,KPIM Mart Việt Hưng,Không giảm giá,2,276000.0,138000.0,0.0,552000.00
2021-10-01,11:14:02,SO20211001/S14-10,2,Vy Nguyễn Phương,Máy ép trái cây,KPIM Mart Hồ Đắc Di,Không giảm giá,9,1500000.0,843600.0,0.0,13500000.00
2021-10-17,18:51:08,SO20211017/S29-28,2,Linh Trịnh Ngọc,Bột chiên đa dụng,KPIM Mart Hàng Trống,Không giảm giá,10,19000.0,9500.0,0.0,190000.00
2021-10-18,07:24:04,SO20211018/S7-2,1,Hải Nguyễn Đức Anh,Nồi nhôm,KPIM Mart Phố Huế,Không giảm giá,6,580000.0,369112.0,0.0,3480000.00
2021-10-18,18:38:39,SO20211018/S13-18,1,Ngọc Nguyễn Khánh,Nồi cơm nấu chậm,KPIM Mart Đức Giang,Không giảm giá,3,1500000.0,843600.0,0.0,4500000.00
2021-10-18,15:40:09,SO20211018/S16-6,3,Hiền Đồng Thị Thanh,Túi đựng rác size nhỏ,KPIM Mart Ô Chợ Dừa,Không giảm giá,5,69000.0,34500.0,0.0,345000.00
2021-10-18,18:36:26,SO20211018/S16-15,2,Châm Nguyễn Ngọc Quỳnh,Vỉ hấp,KPIM Mart Ô Chợ Dừa,Giảm giá mua trên 15 sản phẩm,23,80000.0,47278.0,4000.0,1748000.00
2021-10-18,17:51:30,SO20211018/S26-17,2,Long Đỗ Hải,Vỉ hấp,KPIM Mart Bạch Đằng,Không giảm giá,5,80000.0,47278.0,0.0,400000.00
2021-10-01,11:43:59,SO20211001/S12-10,1,Tú Đỗ Phạm Tuấn,Máy ép trái cây,KPIM Mart Thạch Bàn,Giảm giá mua trên 15 sản phẩm,21,1500000.0,843600.0,75000.0,29925000.00
2021-10-01,18:00:58,SO20211001/S12-28,2,Trân Phạm Quỳnh Bảo,Nồi cơm nấu chậm,KPIM Mart Thạch Bàn,Giảm giá mua trên 15 sản phẩm,20,1500000.0,843600.0,75000.0,28500000.00
2021-10-18,11:57:42,SO20211018/S7-9,2,Chi Hoàng Linh,Túi đựng rác size vừa,KPIM Mart Phố Huế,Giảm giá mua trên 25 sản phẩm,31,82000.0,48460.0,8200.0,2287800.00
2021-10-01,08:19:17,SO20211001/S1-9,1,Như Trần Phương,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,7,158000.0,98213.0,0.0,1106000.00
2021-10-01,11:11:41,SO20211001/S1-17,2,Công Nguyễn Huy,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,4,158000.0,98213.0,0.0,632000.00
2021-10-01,12:54:39,SO20211001/S1-25,1,Linh Cù Ngọc,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 25 sản phẩm,30,158000.0,98213.0,15800.0,4266000.00
2021-10-01,14:26:30,SO20211001/S1-30,2,Duyên Phạm Hoàng Phương,Bột rau câu,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,3,18500.0,9250.0,0.0,55500.00
2021-10-01,17:05:20,SO20211001/S1-40,1,Thiên Nguyễn Phạm Kim Bảo,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,6,158000.0,98213.0,0.0,948000.00
2021-10-01,17:25:48,SO20211001/S1-44,2,Tâm Lương Hoàng Minh,Ngũ vị hương,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,1,13300.0,4974.0,0.0,13300.00
2021-10-01,18:42:27,SO20211001/S1-57,1,Hùng Vương Xuân,Snack khoai tây Big Sheet,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,1,6000.0,3000.0,0.0,6000.00
2021-10-01,18:49:58,SO20211001/S1-59,1,Minh Nguyễn Đình,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 35 sản phẩm,41,158000.0,98213.0,23700.0,5506300.00
2021-10-01,06:31:44,SO20211001/S11-2,2,Khánh Võ Ngọc Bảo,"Gia vị nấu lẩu, canh",KPIM Mart Việt Hưng,Không giảm giá,4,38000.0,19000.0,0.0,152000.00
2021-10-01,11:47:08,SO20211001/S19-12,2,Thư Nguyễn Thị Minh,Máy ép trái cây,KPIM Mart Royal City,Không giảm giá,2,1500000.0,843600.0,0.0,3000000.00
2021-10-01,15:24:50,SO20211001/S19-16,2,Huyền Phạm Thu,Vỉ hấp,KPIM Mart Royal City,Không giảm giá,1,80000.0,47278.0,0.0,80000.00
2021-10-01,17:59:11,SO20211001/S19-24,1,Bình Đặng Việt An,Máy ép trái cây,KPIM Mart Royal City,Giảm giá mua trên 25 sản phẩm,27,1500000.0,843600.0,150000.0,36450000.00
2021-10-01,11:08:05,SO20211001/S22-7,1,Nhi Quách Khả,Bếp gas đơn,KPIM Mart Nguyễn Khánh Toàn,Không giảm giá,3,400000.0,248640.0,0.0,1200000.00
2021-10-01,11:08:05,SO20211001/S22-7,2,Nhi Quách Khả,"Kẹp gắp, khui hộp",KPIM Mart Nguyễn Khánh Toàn,Giảm giá mua trên 5 sản phẩm,13,80000.0,47278.0,1600.0,1019200.00
2021-10-01,16:19:46,SO20211001/S22-17,1,Lộc Nguyễn Văn,Bếp từ đôi,KPIM Mart Nguyễn Khánh Toàn,Không giảm giá,2,3250000.0,1753885.0,0.0,6500000.00
2021-10-01,16:42:57,SO20211001/S22-20,1,Anh Nguyễn Duy,Bếp nướng điện,KPIM Mart Nguyễn Khánh Toàn,Không giảm giá,10,549000.0,341258.0,0.0,5490000.00
2021-10-01,18:45:55,SO20211001/S22-30,3,Anh Vũ Mai,Cafe phin nguyên hạt,KPIM Mart Nguyễn Khánh Toàn,Không giảm giá,3,276000.0,138000.0,0.0,828000.00
2021-10-01,19:09:02,SO20211001/S22-31,1,Trang Vương Quỳnh,Cafe phin nguyên hạt,KPIM Mart Nguyễn Khánh Toàn,Không giảm giá,7,276000.0,138000.0,0.0,1932000.00
2021-10-01,06:31:44,SO20211001/S11-2,5,Khánh Võ Ngọc Bảo,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Việt Hưng,Không giảm giá,3,158000.0,98213.0,0.0,474000.00
2021-10-01,11:39:46,SO20211001/S11-9,1,Quang Nguyễn Văn,Snack khoai tây Big Sheet,KPIM Mart Việt Hưng,Không giảm giá,4,6000.0,3000.0,0.0,24000.00
2021-10-01,16:28:52,SO20211001/S11-21,1,Huy Nguyễn Đức,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Việt Hưng,Giảm giá mua trên 25 sản phẩm,31,158000.0,98213.0,15800.0,4408200.00
2021-10-01,17:17:24,SO20211001/S11-24,2,Tâm Hoàng Nguyễn Duy,Sữa bột,KPIM Mart Việt Hưng,Không giảm giá,1,369000.0,229370.0,0.0,369000.00
2021-10-01,17:22:28,SO20211001/S11-25,1,Linh Nguyễn Vũ Bảo,Kẹo mềm,KPIM Mart Việt Hưng,Không giảm giá,1,20000.0,10000.0,0.0,20000.00
2021-10-01,07:12:06,SO20211001/S14-3,2,Dũng Lê Tiến,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Hồ Đắc Di,Không giảm giá,8,158000.0,98213.0,0.0,1264000.00
2021-10-01,07:12:06,SO20211001/S14-3,3,Dũng Lê Tiến,Miến sườn heo,KPIM Mart Hồ Đắc Di,Không giảm giá,4,210000.0,133644.0,0.0,840000.00
2021-10-01,07:22:11,SO20211001/S14-4,1,Quang Trần Văn,Bột rau câu,KPIM Mart Hồ Đắc Di,Không giảm giá,7,18500.0,9250.0,0.0,129500.00
2021-10-01,11:04:18,SO20211001/S6-6,2,Khoa Nguyễn Anh,Bột rau câu,KPIM Mart UDIC Riverside 1,Không giảm giá,3,18500.0,9250.0,0.0,55500.00
2021-10-01,12:56:57,SO20211001/S6-18,2,Giang Ngô Hương,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 35 sản phẩm,43,158000.0,98213.0,23700.0,5774900.00
2021-10-01,17:56:24,SO20211001/S6-36,6,Ngân Nguyễn Thị Kim,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 15 sản phẩm,16,158000.0,98213.0,7900.0,2401600.00
2021-10-01,19:26:29,SO20211001/S6-42,2,An Nguyễn Thùy,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 25 sản phẩm,25,158000.0,98213.0,15800.0,3555000.00
2021-10-01,20:57:42,SO20211001/S6-48,1,Uyên Đinh Khánh,Ly sứ,KPIM Mart UDIC Riverside 1,Không giảm giá,1,20000.0,10000.0,0.0,20000.00
2021-10-01,20:57:42,SO20211001/S6-48,3,Uyên Đinh Khánh,Ly giữ nhiệt,KPIM Mart UDIC Riverside 1,Không giảm giá,1,220000.0,110000.0,0.0,220000.00
2021-10-01,20:57:42,SO20211001/S6-48,5,Uyên Đinh Khánh,"Xay tiêu, tỏi",KPIM Mart UDIC Riverside 1,Giảm giá mua trên 25 sản phẩm,29,85000.0,50232.0,8500.0,2218500.00
2021-10-01,06:18:11,SO20211001/S12-1,1,Tùng Nguyễn Khánh,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Thạch Bàn,Giảm giá mua trên 35 sản phẩm,49,158000.0,98213.0,23700.0,6580700.00
2021-10-01,07:18:49,SO20211001/S12-3,1,Vân Ngô Thị Thúy,"Xay tiêu, tỏi",KPIM Mart Thạch Bàn,Giảm giá mua trên 25 sản phẩm,31,85000.0,50232.0,8500.0,2371500.00
2021-10-17,19:46:18,SO20211017/S26-32,1,Bảo Phùng Gia,Nồi inox,KPIM Mart Bạch Đằng,Không giảm giá,1,720000.0,458208.0,0.0,720000.00
2021-10-17,11:39:44,SO20211017/S29-9,1,Quân Phạm Tùng,Miến khác,KPIM Mart Hàng Trống,Không giảm giá,5,363000.0,225641.0,0.0,1815000.00
2021-10-17,11:39:44,SO20211017/S29-9,2,Quân Phạm Tùng,Miến lẩu thái,KPIM Mart Hàng Trống,Không giảm giá,3,250000.0,125000.0,0.0,750000.00
2021-09-30,09:37:06,SO20210930/S21-4,2,Thảo Đoàn Phạm Phương,Dao thái,KPIM Mart Nguyễn Khang,Giảm giá mua trên 15 sản phẩm,20,80000.0,47278.0,4000.0,1520000.00
2021-09-30,18:11:05,SO20210930/S21-17,1,Khang Hoàng Phúc,Heo hộp khác Picnic Shoulder Classic,KPIM Mart Nguyễn Khang,Giảm giá mua trên 5 sản phẩm,14,1226000.0,689502.0,24520.0,16820720.00
2021-09-30,19:08:35,SO20210930/S21-24,2,Đăng Trần Đồng Hải,Miến khác,KPIM Mart Nguyễn Khang,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-01,17:50:47,SO20211001/S12-24,1,Nghi Ngô Đoan Bách,Ly sứ,KPIM Mart Thạch Bàn,Không giảm giá,1,20000.0,10000.0,0.0,20000.00
2021-10-01,18:00:58,SO20211001/S12-28,1,Trân Phạm Quỳnh Bảo,"Xay tiêu, tỏi",KPIM Mart Thạch Bàn,Không giảm giá,4,85000.0,50232.0,0.0,340000.00
2021-10-01,07:53:55,SO20211001/S19-4,1,Hiếu Bùi Minh,"Xay tiêu, tỏi",KPIM Mart Royal City,Giảm giá mua trên 25 sản phẩm,34,85000.0,50232.0,8500.0,2601000.00
2021-10-01,11:47:08,SO20211001/S19-12,1,Thư Nguyễn Thị Minh,"Xay tiêu, tỏi",KPIM Mart Royal City,Không giảm giá,3,85000.0,50232.0,0.0,255000.00
2021-10-01,15:24:50,SO20211001/S19-16,1,Huyền Phạm Thu,"Xay tiêu, tỏi",KPIM Mart Royal City,Không giảm giá,6,85000.0,50232.0,0.0,510000.00
2021-10-01,15:30:25,SO20211001/S19-17,1,Huân Đào Tư,Ngũ vị hương,KPIM Mart Royal City,Giảm giá mua trên 25 sản phẩm,31,13300.0,4974.0,1330.0,371070.00
2021-10-01,20:25:44,SO20211001/S19-33,1,Nam Đàm Văn,Nồi cơm nắp rời,KPIM Mart Royal City,Không giảm giá,10,250000.0,125000.0,0.0,2500000.00
2021-10-01,16:42:57,SO20211001/S22-20,2,Anh Nguyễn Duy,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Nguyễn Khánh Toàn,Không giảm giá,1,158000.0,98213.0,0.0,158000.00
2021-10-18,18:43:35,SO20211018/S7-21,3,Minh Nguyễn Văn,Tương cà Ketchup,KPIM Mart Phố Huế,Giảm giá mua trên 15 sản phẩm,17,20500.0,15785.0,1025.0,331075.00
2021-10-18,18:43:35,SO20211018/S7-21,4,Minh Nguyễn Văn,Túi đựng rác size vừa,KPIM Mart Phố Huế,Không giảm giá,2,82000.0,48460.0,0.0,164000.00
2021-10-18,07:54:02,SO20211018/S13-2,1,Phúc Lê Hoàng,Mì Lẩu,KPIM Mart Đức Giang,Không giảm giá,3,5600.0,2800.0,0.0,16800.00
2021-10-01,11:32:19,SO20211001/S6-11,2,Linh Lý Lê Khánh,Miến lẩu thái,KPIM Mart UDIC Riverside 1,Không giảm giá,3,250000.0,125000.0,0.0,750000.00
2021-10-01,12:38:11,SO20211001/S6-16,1,Minh Ngô Tuấn,Miến khác,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 15 sản phẩm,20,363000.0,225641.0,18150.0,6897000.00
2021-10-01,17:56:24,SO20211001/S6-36,2,Ngân Nguyễn Thị Kim,Miến khác,KPIM Mart UDIC Riverside 1,Không giảm giá,4,363000.0,225641.0,0.0,1452000.00
2021-10-01,17:56:24,SO20211001/S6-36,3,Ngân Nguyễn Thị Kim,Cháo ly,KPIM Mart UDIC Riverside 1,Không giảm giá,9,12500.0,6250.0,0.0,112500.00
2021-10-17,18:51:08,SO20211017/S29-28,1,Linh Trịnh Ngọc,Máy ép chậm,KPIM Mart Hàng Trống,Giảm giá mua trên 25 sản phẩm,36,1390000.0,781736.0,139000.0,45036000.00
2021-10-17,21:31:11,SO20211017/S29-36,1,Đạo Nguyễn Tiến,Tiêu xay,KPIM Mart Hàng Trống,Không giảm giá,2,13800.0,5161.0,0.0,27600.00
2021-10-18,07:24:04,SO20211018/S7-2,2,Hải Nguyễn Đức Anh,Miến lẩu thái,KPIM Mart Phố Huế,Không giảm giá,2,250000.0,125000.0,0.0,500000.00
2021-10-18,07:24:04,SO20211018/S7-2,3,Hải Nguyễn Đức Anh,Chả Bò,KPIM Mart Phố Huế,Không giảm giá,1,48000.0,24000.0,0.0,48000.00
2021-10-18,10:18:08,SO20211018/S7-7,4,Linh Tạ Thị Diệu,Cháo ly,KPIM Mart Phố Huế,Không giảm giá,4,12500.0,6250.0,0.0,50000.00
2021-10-18,18:43:35,SO20211018/S7-21,2,Minh Nguyễn Văn,Tiêu xay,KPIM Mart Phố Huế,Không giảm giá,2,13800.0,5161.0,0.0,27600.00
2021-10-18,20:45:42,SO20211018/S7-27,1,Bảo Lê Nguyễn Gia,Miến khác,KPIM Mart Phố Huế,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-18,07:54:02,SO20211018/S13-2,2,Phúc Lê Hoàng,Chả Bò,KPIM Mart Đức Giang,Giảm giá mua trên 15 sản phẩm,23,48000.0,24000.0,2400.0,1048800.00
2021-10-18,18:38:39,SO20211018/S13-18,3,Ngọc Nguyễn Khánh,Miến khác,KPIM Mart Đức Giang,Không giảm giá,2,363000.0,225641.0,0.0,726000.00
2021-10-18,16:04:47,SO20211018/S16-8,1,Trang Nguyễn Quỳnh,Miến khác,KPIM Mart Ô Chợ Dừa,Giảm giá mua trên 25 sản phẩm,35,363000.0,225641.0,36300.0,11434500.00
2021-10-18,18:36:26,SO20211018/S16-15,1,Châm Nguyễn Ngọc Quỳnh,Dao thái,KPIM Mart Ô Chợ Dừa,Không giảm giá,3,80000.0,47278.0,0.0,240000.00
2021-10-01,17:56:24,SO20211001/S6-36,4,Ngân Nguyễn Thị Kim,Cháo ly,KPIM Mart UDIC Riverside 1,Không giảm giá,2,12500.0,6250.0,0.0,25000.00
2021-10-01,17:56:24,SO20211001/S6-36,5,Ngân Nguyễn Thị Kim,Miến khác,KPIM Mart UDIC Riverside 1,Không giảm giá,2,363000.0,225641.0,0.0,726000.00
2021-10-01,19:16:00,SO20211001/S6-40,1,Tâm Nguyễn Công,Jambon Xông Khói,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 15 sản phẩm,18,47000.0,23500.0,2350.0,803700.00
2021-10-01,19:16:00,SO20211001/S6-40,3,Tâm Nguyễn Công,Dao thái,KPIM Mart UDIC Riverside 1,Không giảm giá,1,80000.0,47278.0,0.0,80000.00
2021-10-01,19:26:29,SO20211001/S6-42,1,An Nguyễn Thùy,Chả Bò,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 25 sản phẩm,36,48000.0,24000.0,4800.0,1555200.00
2021-10-01,19:26:29,SO20211001/S6-42,3,An Nguyễn Thùy,Cháo ly,KPIM Mart UDIC Riverside 1,Không giảm giá,3,12500.0,6250.0,0.0,37500.00
2021-10-01,20:57:42,SO20211001/S6-48,2,Uyên Đinh Khánh,Cháo ly,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 5 sản phẩm,13,12500.0,6250.0,250.0,159250.00
2021-10-01,21:36:41,SO20211001/S6-50,1,Giang Đinh Trường,Miến khác,KPIM Mart UDIC Riverside 1,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-01,21:36:41,SO20211001/S6-50,2,Giang Đinh Trường,Miến lẩu thái,KPIM Mart UDIC Riverside 1,Không giảm giá,1,250000.0,125000.0,0.0,250000.00
2021-10-01,21:48:19,SO20211001/S6-51,1,Việt Nguyễn Hữu Đức,Miến khác,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 25 sản phẩm,26,363000.0,225641.0,36300.0,8494200.00
2021-10-01,06:18:11,SO20211001/S12-1,2,Tùng Nguyễn Khánh,Miến khác,KPIM Mart Thạch Bàn,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-01,14:54:53,SO20211001/S12-15,1,Vũ Nguyễn Văn Trường,Miến khác,KPIM Mart Thạch Bàn,Giảm giá mua trên 25 sản phẩm,29,363000.0,225641.0,36300.0,9474300.00
2021-10-01,17:56:03,SO20211001/S12-25,1,Hiếu Trần Thị Ngọc,Miến khác,KPIM Mart Thạch Bàn,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-01,17:56:03,SO20211001/S12-25,2,Hiếu Trần Thị Ngọc,Xúc Xích Đức,KPIM Mart Thạch Bàn,Không giảm giá,5,36800.0,18400.0,0.0,184000.00
2021-10-01,17:56:03,SO20211001/S12-25,3,Hiếu Trần Thị Ngọc,Miến khác,KPIM Mart Thạch Bàn,Không giảm giá,2,363000.0,225641.0,0.0,726000.00
2021-10-01,18:18:49,SO20211001/S12-29,1,Quang Phạm Nguyễn Minh,Miến lẩu thái,KPIM Mart Thạch Bàn,Không giảm giá,2,250000.0,125000.0,0.0,500000.00
2021-10-01,18:41:55,SO20211001/S12-31,1,Phú Nguyễn Thành,Miến lẩu thái,KPIM Mart Thạch Bàn,Không giảm giá,1,250000.0,125000.0,0.0,250000.00
2021-10-01,18:41:55,SO20211001/S12-31,2,Phú Nguyễn Thành,Cháo ly,KPIM Mart Thạch Bàn,Không giảm giá,5,12500.0,6250.0,0.0,62500.00
2021-10-01,19:35:31,SO20211001/S12-34,1,Vy Nguyễn Ngọc Yến,Tiêu xay,KPIM Mart Thạch Bàn,Không giảm giá,4,13800.0,5161.0,0.0,55200.00
2021-10-01,21:42:18,SO20211001/S12-43,2,Sơn Trần Anh,Máy lọc nước,KPIM Mart Thạch Bàn,Không giảm giá,1,7800000.0,4209324.0,0.0,7800000.00
2021-10-01,11:47:08,SO20211001/S19-12,3,Thư Nguyễn Thị Minh,Tiêu xay,KPIM Mart Royal City,Giảm giá mua trên 15 sản phẩm,18,13800.0,5161.0,690.0,235980.00
2021-10-01,11:11:41,SO20211001/S1-17,1,Công Nguyễn Huy,Xúc xích bò Gold,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,2,21000.0,16170.0,0.0,42000.00
2021-10-01,12:06:47,SO20211001/S1-22,1,Thịnh Phan Văn,Khăn lau tạp dề,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,3,46000.0,23000.0,0.0,138000.00
2021-10-01,12:06:47,SO20211001/S1-22,3,Thịnh Phan Văn,Tiêu xay,KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 25 sản phẩm,32,13800.0,5161.0,1380.0,397440.00
2021-10-01,17:05:20,SO20211001/S1-40,2,Thiên Nguyễn Phạm Kim Bảo,Tiêu xay,KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 25 sản phẩm,29,13800.0,5161.0,1380.0,360180.00
2021-10-01,17:56:11,SO20211001/S1-49,3,Oanh Bùi Thị Kim,Miến khác,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,4,363000.0,225641.0,0.0,1452000.00
2021-10-01,18:49:58,SO20211001/S1-59,4,Minh Nguyễn Đình,Cháo ly,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,2,12500.0,6250.0,0.0,25000.00
2021-10-01,10:28:17,SO20211001/S11-8,1,Phương Vũ Minh,Miến khác,KPIM Mart Việt Hưng,Giảm giá mua trên 15 sản phẩm,15,363000.0,225641.0,18150.0,5172750.00
2021-10-01,10:28:17,SO20211001/S11-8,2,Phương Vũ Minh,Cháo ly,KPIM Mart Việt Hưng,Không giảm giá,5,12500.0,6250.0,0.0,62500.00
2021-10-01,11:39:46,SO20211001/S11-9,2,Quang Nguyễn Văn,Tiêu xay,KPIM Mart Việt Hưng,Không giảm giá,4,13800.0,5161.0,0.0,55200.00
